STATION,STATION_NAME,DATE,PRCP,TMAX,TMIN
GHCND:USC00245685,MILES CITY MT US,19400116,0.01,15,1
GHCND:USC00245685,MILES CITY MT US,19400117,0.04,3,-19
GHCND:USC00245685,MILES CITY MT US,19400118,0,7,-22
GHCND:USC00245685,MILES CITY MT US,19400119,0,9,0
GHCND:USC00245685,MILES CITY MT US,19400120,0.01,11,0
GHCND:USC00245685,MILES CITY MT US,19400121,0,15,-12
GHCND:USC00245685,MILES CITY MT US,19400122,0,17,-16
GHCND:USC00245685,MILES CITY MT US,19400123,0,-4,-18
GHCND:USC00245685,MILES CITY MT US,19400124,0,-3,-23
GHCND:USC00245685,MILES CITY MT US,19400125,0,-5,-30
GHCND:USC00245685,MILES CITY MT US,19400126,0,15,-26
GHCND:USC00245685,MILES CITY MT US,19400127,0,44,10
GHCND:USC00245685,MILES CITY MT US,19400128,0,44,25
GHCND:USC00245685,MILES CITY MT US,19400129,0,49,19
GHCND:USC00245685,MILES CITY MT US,19400130,0,43,17
GHCND:USC00245685,MILES CITY MT US,19400131,0.04,35,18
GHCND:USC00245685,MILES CITY MT US,19400201,0.01,18,3
GHCND:USC00245685,MILES CITY MT US,19400202,0,30,8
GHCND:USC00245685,MILES CITY MT US,19400203,0.02,28,15
GHCND:USC00245685,MILES CITY MT US,19400204,0.05,34,11
GHCND:USC00245685,MILES CITY MT US,19400205,0,39,26
GHCND:USC00245685,MILES CITY MT US,19400206,0.09,32,18
GHCND:USC00245685,MILES CITY MT US,19400207,0.06,26,15
GHCND:USC00245685,MILES CITY MT US,19400208,0,30,2
GHCND:USC00245685,MILES CITY MT US,19400209,0,46,9
GHCND:USC00245685,MILES CITY MT US,19400210,0.12,47,31
GHCND:USC00245685,MILES CITY MT US,19400211,0.04,38,28
GHCND:USC00245685,MILES CITY MT US,19400212,0,37,19
GHCND:USC00245685,MILES CITY MT US,19400213,0,39,14
GHCND:USC00245685,MILES CITY MT US,19400214,0,45,23
GHCND:USC00245685,MILES CITY MT US,19400215,0.06,29,21
GHCND:USC00245685,MILES CITY MT US,19400216,0,35,15
GHCND:USC00245685,MILES CITY MT US,19400217,0,39,14
GHCND:USC00245685,MILES CITY MT US,19400218,0,32,15
GHCND:USC00245685,MILES CITY MT US,19400219,0,29,15
GHCND:USC00245685,MILES CITY MT US,19400220,0,27,15
GHCND:USC00245685,MILES CITY MT US,19400221,0,23,9
GHCND:USC00245685,MILES CITY MT US,19400222,0.05,19,8
GHCND:USC00245685,MILES CITY MT US,19400223,0.01,10,1
GHCND:USC00245685,MILES CITY MT US,19400224,0.02,18,-2
GHCND:USC00245685,MILES CITY MT US,19400225,0,26,5
GHCND:USC00245685,MILES CITY MT US,19400226,0,19,10
GHCND:USC00245685,MILES CITY MT US,19400227,0.01,24,7
GHCND:USC00245685,MILES CITY MT US,19400228,0,30,10
GHCND:USC00245685,MILES CITY MT US,19400229,0,54,30
GHCND:USC00245685,MILES CITY MT US,19400301,0,52,30
GHCND:USC00245685,MILES CITY MT US,19400302,0,56,30
GHCND:USC00245685,MILES CITY MT US,19400303,0.08,47,31
GHCND:USC00245685,MILES CITY MT US,19400304,0,56,29
GHCND:USC00245685,MILES CITY MT US,19400305,0.01,50,36
GHCND:USC00245685,MILES CITY MT US,19400306,0,47,30
GHCND:USC00245685,MILES CITY MT US,19400307,0,47,29
GHCND:USC00245685,MILES CITY MT US,19400308,0.28,46,32
GHCND:USC00245685,MILES CITY MT US,19400309,0,39,29
GHCND:USC00245685,MILES CITY MT US,19400310,0.05,33,26
GHCND:USC00245685,MILES CITY MT US,19400311,0,28,24
GHCND:USC00245685,MILES CITY MT US,19400312,0,26,18
GHCND:USC00245685,MILES CITY MT US,19400313,0,35,14
GHCND:USC00245685,MILES CITY MT US,19400314,0,54,24
GHCND:USC00245685,MILES CITY MT US,19400315,0,63,35
GHCND:USC00245685,MILES CITY MT US,19400316,0,65,40
GHCND:USC00245685,MILES CITY MT US,19400317,0.18,45,34
GHCND:USC00245685,MILES CITY MT US,19400318,0,53,34
GHCND:USC00245685,MILES CITY MT US,19400319,0,36,27
GHCND:USC00245685,MILES CITY MT US,19400320,0.01,44,27
GHCND:USC00245685,MILES CITY MT US,19400321,0.04,33,21
GHCND:USC00245685,MILES CITY MT US,19400322,0,26,19
GHCND:USC00245685,MILES CITY MT US,19400323,0.03,26,17
GHCND:USC00245685,MILES CITY MT US,19400324,0,32,19
GHCND:USC00245685,MILES CITY MT US,19400325,0.38,29,21
GHCND:USC00245685,MILES CITY MT US,19400326,0,32,19
GHCND:USC00245685,MILES CITY MT US,19400327,0,41,28
GHCND:USC00245685,MILES CITY MT US,19400328,0,54,25
GHCND:USC00245685,MILES CITY MT US,19400329,0,56,31
GHCND:USC00245685,MILES CITY MT US,19400330,0,62,37
GHCND:USC00245685,MILES CITY MT US,19400331,0,60,39
GHCND:USC00245685,MILES CITY MT US,19400401,0,51,38
GHCND:USC00245685,MILES CITY MT US,19400402,1.08,38,27
GHCND:USC00245685,MILES CITY MT US,19400403,0.08,34,27
GHCND:USC00245685,MILES CITY MT US,19400404,0,35,23
GHCND:USC00245685,MILES CITY MT US,19400405,0,45,23
GHCND:USC00245685,MILES CITY MT US,19400406,0.07,39,30
GHCND:USC00245685,MILES CITY MT US,19400407,0,33,26
GHCND:USC00245685,MILES CITY MT US,19400408,0,51,29
GHCND:USC00245685,MILES CITY MT US,19400409,0,44,35
GHCND:USC00245685,MILES CITY MT US,19400410,0.03,35,14
GHCND:USC00245685,MILES CITY MT US,19400411,0,26,8
GHCND:USC00245685,MILES CITY MT US,19400412,0,59,20
GHCND:USC00245685,MILES CITY MT US,19400413,0,77,35
GHCND:USC00245685,MILES CITY MT US,19400414,0,68,42
GHCND:USC00245685,MILES CITY MT US,19400415,0,44,36
GHCND:USC00245685,MILES CITY MT US,19400416,0.06,42,32
GHCND:USC00245685,MILES CITY MT US,19400417,0,62,28
GHCND:USC00245685,MILES CITY MT US,19400418,0,72,42
GHCND:USC00245685,MILES CITY MT US,19400419,0,66,41
GHCND:USC00245685,MILES CITY MT US,19400420,0.08,66,48
GHCND:USC00245685,MILES CITY MT US,19400421,0.08,49,43
GHCND:USC00245685,MILES CITY MT US,19400422,0.05,50,37
GHCND:USC00245685,MILES CITY MT US,19400423,0,54,35
GHCND:USC00245685,MILES CITY MT US,19400424,0.11,47,39
GHCND:USC00245685,MILES CITY MT US,19400425,0.05,54,38
GHCND:USC00245685,MILES CITY MT US,19400426,0,69,41
GHCND:USC00245685,MILES CITY MT US,19400427,0.08,69,48
GHCND:USC00245685,MILES CITY MT US,19400428,0.02,55,41
GHCND:USC00245685,MILES CITY MT US,19400429,0.11,57,35
GHCND:USC00245685,MILES CITY MT US,19400430,0.02,58,40
GHCND:USC00245685,MILES CITY MT US,19400501,0,72,34
GHCND:USC00245685,MILES CITY MT US,19400502,0,79,46
GHCND:USC00245685,MILES CITY MT US,19400503,0.05,77,54
GHCND:USC00245685,MILES CITY MT US,19400504,0.37,73,45
GHCND:USC00245685,MILES CITY MT US,19400505,0,58,45
GHCND:USC00245685,MILES CITY MT US,19400506,0.2,63,41
GHCND:USC00245685,MILES CITY MT US,19400507,0,64,39
GHCND:USC00245685,MILES CITY MT US,19400508,0,75,41
GHCND:USC00245685,MILES CITY MT US,19400509,0,76,48
GHCND:USC00245685,MILES CITY MT US,19400510,0,78,50
GHCND:USC00245685,MILES CITY MT US,19400511,0,88,55
GHCND:USC00245685,MILES CITY MT US,19400512,0.36,80,56
GHCND:USC00245685,MILES CITY MT US,19400513,0.13,58,43
GHCND:USC00245685,MILES CITY MT US,19400514,0,60,37
GHCND:USC00245685,MILES CITY MT US,19400515,0,72,45
GHCND:USC00245685,MILES CITY MT US,19400516,0.02,73,53
GHCND:USC00245685,MILES CITY MT US,19400517,0.26,62,46
GHCND:USC00245685,MILES CITY MT US,19400518,0,70,43
GHCND:USC00245685,MILES CITY MT US,19400519,0.01,76,45
GHCND:USC00245685,MILES CITY MT US,19400520,0,67,48
GHCND:USC00245685,MILES CITY MT US,19400521,0,71,44
GHCND:USC00245685,MILES CITY MT US,19400522,0,72,46
GHCND:USC00245685,MILES CITY MT US,19400523,0,80,48
GHCND:USC00245685,MILES CITY MT US,19400524,0,73,51
GHCND:USC00245685,MILES CITY MT US,19400525,0,72,49
GHCND:USC00245685,MILES CITY MT US,19400526,0,71,50
GHCND:USC00245685,MILES CITY MT US,19400527,0,73,52
GHCND:USC00245685,MILES CITY MT US,19400528,0,79,52
GHCND:USC00245685,MILES CITY MT US,19400529,0.25,77,57
GHCND:USC00245685,MILES CITY MT US,19400530,0,82,54
GHCND:USC00245685,MILES CITY MT US,19400531,0,94,61
GHCND:USC00245685,MILES CITY MT US,19400601,0,89,63
GHCND:USC00245685,MILES CITY MT US,19400602,0,66,58
GHCND:USC00245685,MILES CITY MT US,19400603,0.46,69,53
GHCND:USC00245685,MILES CITY MT US,19400604,0,71,54
GHCND:USC00245685,MILES CITY MT US,19400605,0.58,66,56
GHCND:USC00245685,MILES CITY MT US,19400606,0.01,72,53
GHCND:USC00245685,MILES CITY MT US,19400607,0.21,76,56
GHCND:USC00245685,MILES CITY MT US,19400608,0.2,58,50
GHCND:USC00245685,MILES CITY MT US,19400609,0.02,66,48
GHCND:USC00245685,MILES CITY MT US,19400610,0,78,46
GHCND:USC00245685,MILES CITY MT US,19400611,0,88,54
GHCND:USC00245685,MILES CITY MT US,19400612,0,84,59
GHCND:USC00245685,MILES CITY MT US,19400613,0,97,65
GHCND:USC00245685,MILES CITY MT US,19400614,0,77,62
GHCND:USC00245685,MILES CITY MT US,19400615,0,90,57
GHCND:USC00245685,MILES CITY MT US,19400616,0,90,59
GHCND:USC00245685,MILES CITY MT US,19400617,0,88,63
GHCND:USC00245685,MILES CITY MT US,19400618,0,84,58
GHCND:USC00245685,MILES CITY MT US,19400619,0,84,57
GHCND:USC00245685,MILES CITY MT US,19400620,0.42,92,62
GHCND:USC00245685,MILES CITY MT US,19400621,0.24,88,61
GHCND:USC00245685,MILES CITY MT US,19400622,0.2,77,55
GHCND:USC00245685,MILES CITY MT US,19400623,0.01,72,53
GHCND:USC00245685,MILES CITY MT US,19400624,0,83,50
GHCND:USC00245685,MILES CITY MT US,19400625,0,94,57
GHCND:USC00245685,MILES CITY MT US,19400626,0.13,87,64
GHCND:USC00245685,MILES CITY MT US,19400627,0,74,59
GHCND:USC00245685,MILES CITY MT US,19400628,0,76,52
GHCND:USC00245685,MILES CITY MT US,19400629,0,91,57
GHCND:USC00245685,MILES CITY MT US,19400630,0,85,61
GHCND:USC00245685,MILES CITY MT US,19400701,0.03,79,65
GHCND:USC00245685,MILES CITY MT US,19400702,0,78,66
GHCND:USC00245685,MILES CITY MT US,19400703,0,88,60
GHCND:USC00245685,MILES CITY MT US,19400704,0,96,62
GHCND:USC00245685,MILES CITY MT US,19400705,0,95,65
GHCND:USC00245685,MILES CITY MT US,19400706,0.03,81,62
GHCND:USC00245685,MILES CITY MT US,19400707,0,84,54
GHCND:USC00245685,MILES CITY MT US,19400708,0,94,61
GHCND:USC00245685,MILES CITY MT US,19400709,0,101,68
GHCND:USC00245685,MILES CITY MT US,19400710,0,93,65
GHCND:USC00245685,MILES CITY MT US,19400711,0,87,65
GHCND:USC00245685,MILES CITY MT US,19400712,0,95,64
GHCND:USC00245685,MILES CITY MT US,19400713,0,100,66
GHCND:USC00245685,MILES CITY MT US,19400714,0.04,83,65
GHCND:USC00245685,MILES CITY MT US,19400715,0,87,63
GHCND:USC00245685,MILES CITY MT US,19400716,0,95,69
GHCND:USC00245685,MILES CITY MT US,19400717,0,95,70
GHCND:USC00245685,MILES CITY MT US,19400718,0.09,94,68
GHCND:USC00245685,MILES CITY MT US,19400719,0.01,90,69
GHCND:USC00245685,MILES CITY MT US,19400720,0.03,95,63
GHCND:USC00245685,MILES CITY MT US,19400721,0,99,65
GHCND:USC00245685,MILES CITY MT US,19400722,0,102,72
GHCND:USC00245685,MILES CITY MT US,19400723,0,104,66
GHCND:USC00245685,MILES CITY MT US,19400724,0.15,90,65
GHCND:USC00245685,MILES CITY MT US,19400725,0.15,81,60
GHCND:USC00245685,MILES CITY MT US,19400726,0.19,74,57
GHCND:USC00245685,MILES CITY MT US,19400727,1.06,83,60
GHCND:USC00245685,MILES CITY MT US,19400728,0,81,54
GHCND:USC00245685,MILES CITY MT US,19400729,0,90,60
GHCND:USC00245685,MILES CITY MT US,19400730,0,97,63
GHCND:USC00245685,MILES CITY MT US,19400731,0,93,68
GHCND:USC00245685,MILES CITY MT US,19400801,0.07,99,66
GHCND:USC00245685,MILES CITY MT US,19400802,0,82,62
GHCND:USC00245685,MILES CITY MT US,19400803,0,95,55
GHCND:USC00245685,MILES CITY MT US,19400804,0.01,71,60
GHCND:USC00245685,MILES CITY MT US,19400805,0,79,50
GHCND:USC00245685,MILES CITY MT US,19400806,0,95,60
GHCND:USC00245685,MILES CITY MT US,19400807,0,95,59
GHCND:USC00245685,MILES CITY MT US,19400808,0,96,64
GHCND:USC00245685,MILES CITY MT US,19400809,0,102,69
GHCND:USC00245685,MILES CITY MT US,19400810,0,96,74
GHCND:USC00245685,MILES CITY MT US,19400811,0,101,63
GHCND:USC00245685,MILES CITY MT US,19400812,0,99,71
GHCND:USC00245685,MILES CITY MT US,19400813,0,103,74
GHCND:USC00245685,MILES CITY MT US,19400814,0,94,68
GHCND:USC00245685,MILES CITY MT US,19400815,0.42,80,64
GHCND:USC00245685,MILES CITY MT US,19400816,0,86,56
GHCND:USC00245685,MILES CITY MT US,19400817,0,76,59
GHCND:USC00245685,MILES CITY MT US,19400818,0,79,48
GHCND:USC00245685,MILES CITY MT US,19400819,0,88,57
GHCND:USC00245685,MILES CITY MT US,19400820,0,90,60
GHCND:USC00245685,MILES CITY MT US,19400821,0,89,60
GHCND:USC00245685,MILES CITY MT US,19400822,0,80,55
GHCND:USC00245685,MILES CITY MT US,19400823,0.43,93,59
GHCND:USC00245685,MILES CITY MT US,19400824,0,85,65
GHCND:USC00245685,MILES CITY MT US,19400825,0,81,59
GHCND:USC00245685,MILES CITY MT US,19400826,0,87,64
GHCND:USC00245685,MILES CITY MT US,19400827,0,91,60
GHCND:USC00245685,MILES CITY MT US,19400828,0,76,58
GHCND:USC00245685,MILES CITY MT US,19400829,0,78,51
GHCND:USC00245685,MILES CITY MT US,19400830,0,83,49
GHCND:USC00245685,MILES CITY MT US,19400831,0,97,62
GHCND:USC00245685,MILES CITY MT US,19400901,0,95,60
GHCND:USC00245685,MILES CITY MT US,19400902,0,98,64
GHCND:USC00245685,MILES CITY MT US,19400903,0,97,72
GHCND:USC00245685,MILES CITY MT US,19400904,0,89,72
GHCND:USC00245685,MILES CITY MT US,19400905,0,84,61
GHCND:USC00245685,MILES CITY MT US,19400906,0,82,61
GHCND:USC00245685,MILES CITY MT US,19400907,0,89,59
GHCND:USC00245685,MILES CITY MT US,19400908,0,86,58
GHCND:USC00245685,MILES CITY MT US,19400909,0,66,51
GHCND:USC00245685,MILES CITY MT US,19400910,0,71,40
GHCND:USC00245685,MILES CITY MT US,19400911,0,87,48
GHCND:USC00245685,MILES CITY MT US,19400912,0,87,51
GHCND:USC00245685,MILES CITY MT US,19400913,0,85,62
GHCND:USC00245685,MILES CITY MT US,19400914,0,82,58
GHCND:USC00245685,MILES CITY MT US,19400915,0,86,49
GHCND:USC00245685,MILES CITY MT US,19400916,0.02,86,61
GHCND:USC00245685,MILES CITY MT US,19400917,0,87,61
GHCND:USC00245685,MILES CITY MT US,19400918,0,81,60
GHCND:USC00245685,MILES CITY MT US,19400919,0,82,49
GHCND:USC00245685,MILES CITY MT US,19400920,0.01,79,56
GHCND:USC00245685,MILES CITY MT US,19400921,0,83,60
GHCND:USC00245685,MILES CITY MT US,19400922,0,80,61
GHCND:USC00245685,MILES CITY MT US,19400923,0,75,54
GHCND:USC00245685,MILES CITY MT US,19400924,0.01,60,50
GHCND:USC00245685,MILES CITY MT US,19400925,0,72,49
GHCND:USC00245685,MILES CITY MT US,19400926,0,79,48
GHCND:USC00245685,MILES CITY MT US,19400927,0,78,44
GHCND:USC00245685,MILES CITY MT US,19400928,0,74,51
GHCND:USC00245685,MILES CITY MT US,19400929,0.11,62,53
GHCND:USC00245685,MILES CITY MT US,19400930,0.36,73,53
GHCND:USC00245685,MILES CITY MT US,19401001,0.24,60,52
GHCND:USC00245685,MILES CITY MT US,19401002,0.07,62,50
GHCND:USC00245685,MILES CITY MT US,19401003,0.71,57,46
GHCND:USC00245685,MILES CITY MT US,19401004,0.43,61,48
GHCND:USC00245685,MILES CITY MT US,19401005,0,63,45
GHCND:USC00245685,MILES CITY MT US,19401006,0,63,41
GHCND:USC00245685,MILES CITY MT US,19401007,0,72,40
GHCND:USC00245685,MILES CITY MT US,19401008,0,75,40
GHCND:USC00245685,MILES CITY MT US,19401009,0,67,46
GHCND:USC00245685,MILES CITY MT US,19401010,0,73,41
GHCND:USC00245685,MILES CITY MT US,19401011,0,74,46
GHCND:USC00245685,MILES CITY MT US,19401012,0,61,49
GHCND:USC00245685,MILES CITY MT US,19401013,0.77,49,43
GHCND:USC00245685,MILES CITY MT US,19401014,0,59,37
GHCND:USC00245685,MILES CITY MT US,19401015,0,70,39
GHCND:USC00245685,MILES CITY MT US,19401016,0,62,41
GHCND:USC00245685,MILES CITY MT US,19401017,0,63,37
GHCND:USC00245685,MILES CITY MT US,19401018,0,78,44
GHCND:USC00245685,MILES CITY MT US,19401019,0,80,49
GHCND:USC00245685,MILES CITY MT US,19401020,0,77,47
GHCND:USC00245685,MILES CITY MT US,19401021,0,78,45
GHCND:USC00245685,MILES CITY MT US,19401022,0.01,62,43
GHCND:USC00245685,MILES CITY MT US,19401023,0,65,37
GHCND:USC00245685,MILES CITY MT US,19401024,0,72,41
GHCND:USC00245685,MILES CITY MT US,19401025,0,75,45
GHCND:USC00245685,MILES CITY MT US,19401026,0,67,44
GHCND:USC00245685,MILES CITY MT US,19401027,0.08,51,40
GHCND:USC00245685,MILES CITY MT US,19401028,0.05,52,35
GHCND:USC00245685,MILES CITY MT US,19401029,0,58,31
GHCND:USC00245685,MILES CITY MT US,19401030,0,60,39
GHCND:USC00245685,MILES CITY MT US,19401031,0,56,36
GHCND:USC00245685,MILES CITY MT US,19401101,0,54,30
GHCND:USC00245685,MILES CITY MT US,19401102,0,57,29
GHCND:USC00245685,MILES CITY MT US,19401103,0,43,34
GHCND:USC00245685,MILES CITY MT US,19401104,0.02,37,29
GHCND:USC00245685,MILES CITY MT US,19401105,0,34,29
GHCND:USC00245685,MILES CITY MT US,19401106,0,48,28
GHCND:USC00245685,MILES CITY MT US,19401107,0,48,25
GHCND:USC00245685,MILES CITY MT US,19401108,0,31,23
GHCND:USC00245685,MILES CITY MT US,19401109,0.07,23,2
GHCND:USC00245685,MILES CITY MT US,19401110,0,7,-3
GHCND:USC00245685,MILES CITY MT US,19401111,0,5,-5
GHCND:USC00245685,MILES CITY MT US,19401112,0,15,-10
GHCND:USC00245685,MILES CITY MT US,19401113,0,17,-8
GHCND:USC00245685,MILES CITY MT US,19401114,0,42,1
GHCND:USC00245685,MILES CITY MT US,19401115,0,55,22
GHCND:USC00245685,MILES CITY MT US,19401116,0,53,25
GHCND:USC00245685,MILES CITY MT US,19401117,0,44,22
GHCND:USC00245685,MILES CITY MT US,19401118,0.07,38,29
GHCND:USC00245685,MILES CITY MT US,19401119,0,35,18
GHCND:USC00245685,MILES CITY MT US,19401120,0,41,14
GHCND:USC00245685,MILES CITY MT US,19401121,0,31,18
GHCND:USC00245685,MILES CITY MT US,19401122,0,30,19
GHCND:USC00245685,MILES CITY MT US,19401123,0,36,13
GHCND:USC00245685,MILES CITY MT US,19401124,0,32,18
GHCND:USC00245685,MILES CITY MT US,19401125,0,42,25
GHCND:USC00245685,MILES CITY MT US,19401126,0,38,13
GHCND:USC00245685,MILES CITY MT US,19401127,0.06,33,10
GHCND:USC00245685,MILES CITY MT US,19401128,0,41,25
GHCND:USC00245685,MILES CITY MT US,19401129,0.12,27,22
GHCND:USC00245685,MILES CITY MT US,19401130,0,32,14
GHCND:USC00245685,MILES CITY MT US,19401201,0.01,37,11
GHCND:USC00245685,MILES CITY MT US,19401202,0.21,17,7
GHCND:USC00245685,MILES CITY MT US,19401203,0,46,9
GHCND:USC00245685,MILES CITY MT US,19401204,0,47,28
GHCND:USC00245685,MILES CITY MT US,19401205,0,51,26
GHCND:USC00245685,MILES CITY MT US,19401206,0,47,31
GHCND:USC00245685,MILES CITY MT US,19401207,0,50,31
GHCND:USC00245685,MILES CITY MT US,19401208,0,44,30
GHCND:USC00245685,MILES CITY MT US,19401209,0,45,30
GHCND:USC00245685,MILES CITY MT US,19401210,0.01,35,26
GHCND:USC00245685,MILES CITY MT US,19401211,0.01,28,4
GHCND:USC00245685,MILES CITY MT US,19401212,0,4,-6
GHCND:USC00245685,MILES CITY MT US,19401213,0,15,-6
GHCND:USC00245685,MILES CITY MT US,19401214,0,20,1
GHCND:USC00245685,MILES CITY MT US,19401215,0,27,2
GHCND:USC00245685,MILES CITY MT US,19401216,0,30,5
GHCND:USC00245685,MILES CITY MT US,19401217,0,35,6
GHCND:USC00245685,MILES CITY MT US,19401218,0,45,16
GHCND:USC00245685,MILES CITY MT US,19401219,0,50,26
GHCND:USC00245685,MILES CITY MT US,19401220,0,50,28
GHCND:USC00245685,MILES CITY MT US,19401221,0,49,31
GHCND:USC00245685,MILES CITY MT US,19401222,0,46,24
GHCND:USC00245685,MILES CITY MT US,19401223,0,51,28
GHCND:USC00245685,MILES CITY MT US,19401224,0,52,28
GHCND:USC00245685,MILES CITY MT US,19401225,0,46,23
GHCND:USC00245685,MILES CITY MT US,19401226,0,49,28
GHCND:USC00245685,MILES CITY MT US,19401227,0.01,40,22
GHCND:USC00245685,MILES CITY MT US,19401228,0,42,24
GHCND:USC00245685,MILES CITY MT US,19401229,0,40,17
GHCND:USC00245685,MILES CITY MT US,19401230,0,34,15
GHCND:USC00245685,MILES CITY MT US,19401231,0.14,32,28
GHCND:USC00245685,MILES CITY MT US,19410101,0,29,7
GHCND:USC00245685,MILES CITY MT US,19410102,0,31,0
GHCND:USC00245685,MILES CITY MT US,19410103,0,15,-1
GHCND:USC00245685,MILES CITY MT US,19410104,0,10,-10
GHCND:USC00245685,MILES CITY MT US,19410105,0,15,-1
GHCND:USC00245685,MILES CITY MT US,19410106,0,23,-2
GHCND:USC00245685,MILES CITY MT US,19410107,0.03,28,2
GHCND:USC00245685,MILES CITY MT US,19410108,0,26,8
GHCND:USC00245685,MILES CITY MT US,19410109,0,44,4
GHCND:USC00245685,MILES CITY MT US,19410110,0,47,21
GHCND:USC00245685,MILES CITY MT US,19410111,0,46,20
GHCND:USC00245685,MILES CITY MT US,19410112,0,45,16
GHCND:USC00245685,MILES CITY MT US,19410113,0,42,16
GHCND:USC00245685,MILES CITY MT US,19410114,0,34,12
GHCND:USC00245685,MILES CITY MT US,19410115,0,34,21
GHCND:USC00245685,MILES CITY MT US,19410116,0,22,10
GHCND:USC00245685,MILES CITY MT US,19410117,0,20,12
GHCND:USC00245685,MILES CITY MT US,19410118,0.01,41,13
GHCND:USC00245685,MILES CITY MT US,19410119,0,50,29
GHCND:USC00245685,MILES CITY MT US,19410120,0,41,26
GHCND:USC00245685,MILES CITY MT US,19410121,0,26,18
GHCND:USC00245685,MILES CITY MT US,19410122,0.03,23,15
GHCND:USC00245685,MILES CITY MT US,19410123,0,24,18
GHCND:USC00245685,MILES CITY MT US,19410124,0,18,-9
GHCND:USC00245685,MILES CITY MT US,19410125,0,22,-9
GHCND:USC00245685,MILES CITY MT US,19410126,0,42,8
GHCND:USC00245685,MILES CITY MT US,19410127,0,43,6
GHCND:USC00245685,MILES CITY MT US,19410128,0,53,22
GHCND:USC00245685,MILES CITY MT US,19410129,0,48,27
GHCND:USC00245685,MILES CITY MT US,19410130,0,52,24
GHCND:USC00245685,MILES CITY MT US,19410131,0,52,22
GHCND:USC00245685,MILES CITY MT US,19410201,0,50,20
GHCND:USC00245685,MILES CITY MT US,19410202,0,50,25
GHCND:USC00245685,MILES CITY MT US,19410203,0,48,23
GHCND:USC00245685,MILES CITY MT US,19410204,0,55,26
GHCND:USC00245685,MILES CITY MT US,19410205,0,55,24
GHCND:USC00245685,MILES CITY MT US,19410206,0,32,17
GHCND:USC00245685,MILES CITY MT US,19410207,0,41,11
GHCND:USC00245685,MILES CITY MT US,19410208,0,46,12
GHCND:USC00245685,MILES CITY MT US,19410209,0,51,20
GHCND:USC00245685,MILES CITY MT US,19410210,0,51,24
GHCND:USC00245685,MILES CITY MT US,19410211,0,54,33
GHCND:USC00245685,MILES CITY MT US,19410212,0.01,40,22
GHCND:USC00245685,MILES CITY MT US,19410213,0,38,16
GHCND:USC00245685,MILES CITY MT US,19410214,0,37,25
GHCND:USC00245685,MILES CITY MT US,19410215,0,47,17
GHCND:USC00245685,MILES CITY MT US,19410216,0,43,29
GHCND:USC00245685,MILES CITY MT US,19410217,0,45,23
GHCND:USC00245685,MILES CITY MT US,19410218,0,24,10
GHCND:USC00245685,MILES CITY MT US,19410219,0.02,20,8
GHCND:USC00245685,MILES CITY MT US,19410220,0.01,20,0
GHCND:USC00245685,MILES CITY MT US,19410221,0,33,-5
GHCND:USC00245685,MILES CITY MT US,19410222,0,39,12
GHCND:USC00245685,MILES CITY MT US,19410223,0.05,17,5
GHCND:USC00245685,MILES CITY MT US,19410224,0,19,6
GHCND:USC00245685,MILES CITY MT US,19410225,0.13,27,12
GHCND:USC00245685,MILES CITY MT US,19410226,0,18,1
GHCND:USC00245685,MILES CITY MT US,19410227,0,53,2
GHCND:USC00245685,MILES CITY MT US,19410228,0,65,25
GHCND:USC00245685,MILES CITY MT US,19410301,0,39,29
GHCND:USC00245685,MILES CITY MT US,19410302,0,29,19
GHCND:USC00245685,MILES CITY MT US,19410303,0.02,29,18
GHCND:USC00245685,MILES CITY MT US,19410304,0,35,26
GHCND:USC00245685,MILES CITY MT US,19410305,0,38,25
GHCND:USC00245685,MILES CITY MT US,19410306,0,43,27
GHCND:USC00245685,MILES CITY MT US,19410307,0,58,23
GHCND:USC00245685,MILES CITY MT US,19410308,0.03,63,32
GHCND:USC00245685,MILES CITY MT US,19410309,0.01,40,27
GHCND:USC00245685,MILES CITY MT US,19410310,0.01,34,18
GHCND:USC00245685,MILES CITY MT US,19410311,0,20,13
GHCND:USC00245685,MILES CITY MT US,19410312,0.01,27,11
GHCND:USC00245685,MILES CITY MT US,19410313,0.01,32,15
GHCND:USC00245685,MILES CITY MT US,19410314,0.02,38,17
GHCND:USC00245685,MILES CITY MT US,19410315,0,46,7
GHCND:USC00245685,MILES CITY MT US,19410316,0,20,1
GHCND:USC00245685,MILES CITY MT US,19410317,0,47,15
GHCND:USC00245685,MILES CITY MT US,19410318,0,65,26
GHCND:USC00245685,MILES CITY MT US,19410319,0,58,36
GHCND:USC00245685,MILES CITY MT US,19410320,0.12,46,31
GHCND:USC00245685,MILES CITY MT US,19410321,0,37,29
GHCND:USC00245685,MILES CITY MT US,19410322,0,37,26
GHCND:USC00245685,MILES CITY MT US,19410323,0,37,27
GHCND:USC00245685,MILES CITY MT US,19410324,0,45,23
GHCND:USC00245685,MILES CITY MT US,19410325,0,53,24
GHCND:USC00245685,MILES CITY MT US,19410326,0,50,29
GHCND:USC00245685,MILES CITY MT US,19410327,0,39,26
GHCND:USC00245685,MILES CITY MT US,19410328,0,61,24
GHCND:USC00245685,MILES CITY MT US,19410329,0,70,31
GHCND:USC00245685,MILES CITY MT US,19410330,0,62,38
GHCND:USC00245685,MILES CITY MT US,19410331,0,69,37
GHCND:USC00245685,MILES CITY MT US,19410401,0,50,35
